External ID,Name,Status,Last SO Create Date,Agency Region,County/Ward,Shipping Address,Phone,Day of Week,Monthly Options,Starting Time,Ending Time,By Appointment Only,Food Pantry Requirements,Date of Last Verification,Distribution Models,Food Format ,Additional Note on Hours of Operations,Latitude,Longitude
19488-PART-01,"Koinonia Foundation, Inc. : Koinonia Foundation, Inc.",Active,2/22/2025,VA,VA Fairfax County,6037 Franconia Road Alexandria VA 22310,(703) 469-7354,Tuesday,Every week,9:00 AM,12:30 PM,No,Zip Code,9/24/2024,,,Must live in service area.  Call to check.,38.782331,-77.144541
19488-PART-01,"Koinonia Foundation, Inc. : Koinonia Foundation, Inc.",Active,2/22/2025,VA,VA Fairfax County,6037 Franconia Road Alexandria VA 22310,(703) 469-7354,Thursday,Every week,9:00 AM,4:30 PM,Yes,Zip Code,9/24/2024,,,Must live in service area. Call to check,38.782331,-77.144541
19488-PART-01,"Koinonia Foundation, Inc. : Koinonia Foundation, Inc.",Active,2/22/2025,VA,VA Fairfax County,6037 Franconia Road Alexandria VA 22310,(703) 469-7354,Saturday,2nd of the Month,9:00 AM,12:30 PM,Yes,Zip Code,9/24/2024,,,Must live in service area. Call to check.,38.782331,-77.144541
19522-PART-01,Marlboro Churches Food Bank : Marlboro Churches Food Bank,Active,2/19/2025,MD,MD Prince George's County,4610 Largo Rd. Upper Marlboro MD 20772,(240) 447-8712,Saturday,2nd of the Month,7:00 AM,9:00 AM,No,,9/25/2024,"Drive thru,Home Delivery,Walk up",Prepared meals,,38.8257218,-76.750234
19534-PART-01,Iglesia Pentecostal Trono de Jehova : Iglesia Pentecostal Trono de Jehova,Active,7/16/2024,VA,VA Prince William County,2260 York Drive Woodbridge VA 22191,(703) 501-2559,Friday,,6:00 PM,7:30 PM,No,,5/15/2023,,,,38.65418,-77.279688
19552-PART-01,Our Lady Queen of Peace Church : Our Lady Queen of Peace Church,Active,2/24/2025,VA,VA Arlington County,2700 19th Street South Arlington VA 22204,(703) 979-5580,Wednesday,Every week,8:30 AM,11:30 AM,No,,9/24/2024,"Home Delivery,Walk up",Loose groceries,,38.8541288,-77.0831513
19559-PART-01,"Emory Beacon of Light, Inc. : Emory Beacon of Light, Inc.",Active,8/30/2023,DC,DC Ward 4,6100 Georgia Avenue NW  Washington  DC 20011,,Tuesday,Every week,12:00 PM,2:00 PM,Yes,,5/15/2023,"Home Delivery,Walk up",Loose groceries,,38.9641578,-77.0281926
19603-PART-01,Sterling United Methodist Church : Sterling United Methodist Church,Active,2/22/2025,VA,**Outside CAFB Service Area**,304 East Church Road Sterling VA 20164,(703) 430-6455,Saturday,2nd of the Month,7:30 AM,11:00 AM,No,Income,9/4/2024,"Drive thru,Walk up",,,39.0078829,-77.3928168
19618-PART-01,St. Anne's Episcopal Church ( Food Pantry) : St. Anne's Episcopal Church ( Food Pantry),Active,2/20/2025,VA,VA Fairfax County,1700 Wainwright Drive Reston VA 20190,(925) 323-7084,Thursday,3rd of the Month,11:30 AM,1:00 PM,No,,9/25/2024,"Home Delivery,Walk up",Loose groceries,,38.9665848,-77.3529075
19621-PART-01,New Macedonia Baptist Church : New Macedonia Baptist Church,Active,2/23/2025,DC,DC Ward 7,4115 Alabama Ave SE  Washington DC 20019,,Wednesday,Every week,9:00 AM,11:00 AM,No,,10/7/2024,Drive thru,Loose groceries,,38.8706096,-76.9422796
19625-PART-01,New Samaritan Baptist Church : New Samaritan Baptist Church,Active,12/26/2024,DC,DC Ward 6,1100 Florida Ave NE Washington DC 20002,(202) 397-1870,Wednesday,2nd and 4th of the Month,10:00 AM,1:00 PM,No,,10/2/2024,"Drive thru,Home Delivery,Walk up",Pre-bagged or boxed groceries,"We provide clothing and a small portion of food on the 3rd Saturday of each month starting on 10/19/2024 hours are 10:00am- 12noon at the AGAPE Clothes and Food Pantry. The location is 1105 Florida Avenue, N.E .Washington, DC 20002",38.9036929,-76.9915544
19648-PART-01,Greater Morning Star Apostolic Church : Greater Morning Star Apostolic Church,Active,12/14/2024,VA,VA Fairfax County,7929 Richmond Highway Alexandria VA 22306-,(913) 290-0606,Friday,Every week,10:00 AM,4:00 PM,No,,11/13/2024,Walk up,Loose groceries,,38.7926156,-77.056737
19711-PART-01,Royal Missionary Baptist Church : Royal Missionary Baptist Church,Active,2/20/2025,VA,VA Fairfax County,8631 Engleside Office Park Alexandria VA 22309,(571) 481-1896,Saturday,Every week,8:00 AM,1:00 PM,No,Income,10/2/2024,"Home Delivery,Walk up",Loose groceries,,38.723776,-77.118544
19711-PART-01,Royal Missionary Baptist Church : Royal Missionary Baptist Church,Active,2/20/2025,VA,VA Fairfax County,8631 Engleside Office Park Alexandria VA 22309,(571) 481-1896,Sunday,Every week,1:00 PM,2:30 PM,No,Income,10/2/2024,"Home Delivery,Walk up",Loose groceries,,38.723776,-77.118544
19726-PART-01,Prince Emmanuel All Nations SDA Church : Prince Emmanuel All Nations SDA Church,Active,2/5/2025,MD,MD Prince George's County,1925 Mitchellville Rd Bowie MD 20716,(301) 648-4884,Sunday,4th of the Month,1:00 PM,3:00 PM,No,ID,9/23/2024,Walk up,"Loose groceries,Pre-bagged or boxed groceries",provides walk up and home delivery distribution,38.9156728,-76.7216523
19733-PART-01,St. Stephen's Baptist Church : St. Stephen's Baptist Church,Active,2/21/2025,MD,MD Prince George's County,5757 Temple Hill Road Camp Springs MD 20748,(240) 350-8132,Tuesday,Every week,11:00 AM,3:00 PM,No,"Income,Zip Code",9/25/2024,Drive thru,Loose groceries,,38.8040834,-76.9332718
19734-PART-01,Breath of Life SDA Church : Breath of Life SDA Church,Active,12/29/2024,MD,MD Prince George's County,11310 Fort Washington Road Fort Washington MD 20744,(301) 292-2100,Wednesday,2nd of the Month,9:30 AM,5:00 PM,No,"ID,Zip Code",11/4/2024,Drive thru,Loose groceries,,38.7396063,-77.0000327
19770-PART-01,Apostolic Church Glorious Vision : Apostolic Church Glorious Vision,Active,2/3/2025,MD,MD Prince George's County,3004 Enterprise Road Bowie MD 20721,(757) 275-3905,Saturday,2nd and 4th of the Month,10:00 AM,7:00 PM,No,Zip Code,10/10/2024,,,,38.9316089,-76.8064708
19775-PART-01,Bethesda Help : Bethesda Help,Active,2/17/2025,MD,MD Montgomery County,10100 Old Georgetown Road Bethesda MD 20814,(301) 928-4078,Wednesday,Every week,9:00 AM,4:30 PM,Yes,"ID,Zip Code",10/3/2024,Home Delivery,Pre-bagged or boxed groceries,Clients must call to request food.  Drivers will deliver food within 48 hours,39.020802,-77.122619
19775-PART-01,Bethesda Help : Bethesda Help,Active,2/17/2025,MD,MD Montgomery County,10100 Old Georgetown Road Bethesda MD 20814,(301) 928-4078,Monday,Every week,9:00 AM,4:30 PM,Yes,"ID,Zip Code",10/3/2024,Home Delivery,Pre-bagged or boxed groceries,Clients must call to request food.  Drivers will deliver food within 48 hours,39.020802,-77.122619
19775-PART-01,Bethesda Help : Bethesda Help,Active,2/17/2025,MD,MD Montgomery County,10100 Old Georgetown Road Bethesda MD 20814,(301) 928-4078,Thursday,Every week,9:00 AM,4:30 PM,Yes,"ID,Zip Code",10/3/2024,Home Delivery,Pre-bagged or boxed groceries,Clients must call to request food.  Drivers will deliver food within 48 hours,39.020802,-77.122619
19775-PART-01,Bethesda Help : Bethesda Help,Active,2/17/2025,MD,MD Montgomery County,10100 Old Georgetown Road Bethesda MD 20814,(301) 928-4078,Tuesday,Every week,9:00 AM,4:30 PM,Yes,"ID,Zip Code",10/3/2024,Home Delivery,Pre-bagged or boxed groceries,Clients must call to request food.  Drivers will delivery food within 48 hours,39.020802,-77.122619
19775-PART-01,Bethesda Help : Bethesda Help,Active,2/17/2025,MD,MD Montgomery County,10100 Old Georgetown Road Bethesda MD 20814,(301) 928-4078,Friday,Every week,9:00 AM,4:30 PM,Yes,"ID,Zip Code",10/3/2024,Home Delivery,Pre-bagged or boxed groceries,Clients must call to request food.  Drivers will deliver food within 48 hours,39.020802,-77.122619
19832-PART-01,Turner AME Church : Turner AME Church,Active,2/20/2025,MD,MD Prince George's County,7201 16th Place Hyattsville MD 20783,(240) 417-6012,Friday,Every Other Week,12:00 PM,2:00 PM,No,,10/2/2024,,,,38.979161,-76.980831
19834-PART-01,St. Jude Catholic Church : St. Jude Catholic Church,Active,2/23/2025,MD,MD Montgomery County,12701 Veirs Mill Rockville MD 20853,,Saturday,Every week,8:00 AM,9:30 AM,No,"ID,Zip Code",9/23/2024,,,,39.0654379,-77.096933
19836-PART-01,Jamil-UL Jalil : Jamil-UL Jalil,Active,2/18/2025,MD,MD Prince George's County,10845 Lanham Severn Road Glenn Dale MD 20769,(240) 381-1143,Friday,3rd of the Month,9:30 AM,4:30 PM,No,"Income,Zip Code",10/22/2024,"Home Delivery,Walk up",Loose groceries,"Our distribution is every third week of the month, Starting 9:3am till 11:30am, then from 2:00pm till 4:30pm becaus of prayer time.",38.9859145,-76.8210757
19842-PART-01,Mother of Light Center : Mother of Light Center,Active,2/22/2025,VA,VA City of Alexandria,421 Clifford Ave Alexandria VA 22305,(703) 508-5289,Monday,Every week,10:00 AM,1:00 PM,No,"Income,Zip Code",10/2/2024,,,,38.8320336,-77.0531027
19842-PART-01,Mother of Light Center : Mother of Light Center,Active,2/22/2025,VA,VA City of Alexandria,421 Clifford Ave Alexandria VA 22305,(703) 508-5289,Tuesday,Every week,10:00 AM,1:00 PM,No,"Income,Zip Code",10/2/2024,,,,38.8320336,-77.0531027
19842-PART-01,Mother of Light Center : Mother of Light Center,Active,2/22/2025,VA,VA City of Alexandria,421 Clifford Ave Alexandria VA 22305,(703) 508-5289,Wednesday,Every week,10:00 AM,1:00 PM,No,"Income,Zip Code",10/2/2024,,,,38.8320336,-77.0531027
19842-PART-01,Mother of Light Center : Mother of Light Center,Active,2/22/2025,VA,VA City of Alexandria,421 Clifford Ave Alexandria VA 22305,(703) 508-5289,Thursday,Every week,10:00 AM,1:00 PM,No,"Income,Zip Code",10/2/2024,,,,38.8320336,-77.0531027
19842-PART-01,Mother of Light Center : Mother of Light Center,Active,2/22/2025,VA,VA City of Alexandria,421 Clifford Ave Alexandria VA 22305,(703) 508-5289,Friday,Every week,10:00 AM,1:00 PM,No,"Income,Zip Code",10/2/2024,,,,38.8320336,-77.0531027
21650-PART-01,Christ United Methodist : Christ United Methodist 5000 Food Ministry,Active,2/24/2025,DC,DC Ward 6,"900 4th Street SW Washington, DC 20024 Washington DC 20024",(202) 669-2664,Saturday,2nd and 4th of the Month,2:00 PM,3:00 PM,No,,9/30/2024,"Home Delivery,Walk up",Loose groceries,,38.886032,-77.012141
21950-PART-01,Lutheran Church of the Abiding Presence : Lutheran Church of the Abiding Presence,Active,2/26/2025,VA,VA Fairfax County,6304 Lee Chapel Rd Burke VA 22015,(703) 455-7500,Saturday,2nd and 4th of the Month,8:30 AM,11:30 AM,No,,10/8/2024,Walk up,Loose groceries,There is one pantry in December on December 14. For more information go to our website www.abidingpresence.net/needhelp,38.7818088,-77.2778355
22017-PART-01,Loaves & Fishes : Loaves & Fishes,Active,2/6/2025,DC,DC Ward 1,1525 Newton St NW Washington DC 20910,(240) 855-5874,Saturday,Every week,8:30 AM,11:30 AM,No,,10/30/2024,"Home Delivery,Walk up",Prepared meals,No verification required,38.9334611,-77.0357738
22208-PART-01,Northern Virginia Food Rescue : Northern Virginia Food Rescue,Active,9/25/2024,VA,VA Prince William County,10535 Battleview Pkwy Manassas VA 20110,(703) 822-5205,Wednesday,Every week,8:00 AM,2:00 PM,No,,9/25/2024,,,,38.805786,-77.51759
22208-PART-01,Northern Virginia Food Rescue : Northern Virginia Food Rescue,Active,9/25/2024,VA,VA Prince William County,10535 Battleview Pkwy Manassas VA 20110,(703) 822-5205,Monday,Every week,8:00 AM,2:00 PM,No,,9/25/2024,,,,38.805786,-77.51759
22208-PART-01,Northern Virginia Food Rescue : Northern Virginia Food Rescue,Active,9/25/2024,VA,VA Prince William County,10535 Battleview Pkwy Manassas VA 20110,(703) 822-5205,Tuesday,Every week,8:00 AM,2:00 PM,No,,9/25/2024,,,,38.805786,-77.51759
22208-PART-01,Northern Virginia Food Rescue : Northern Virginia Food Rescue,Active,9/25/2024,VA,VA Prince William County,10535 Battleview Pkwy Manassas VA 20110,(703) 822-5205,Friday,Every week,8:00 AM,2:00 PM,No,,9/25/2024,,,,38.805786,-77.51759
22208-PART-01,Northern Virginia Food Rescue : Northern Virginia Food Rescue,Active,9/25/2024,VA,VA Prince William County,10535 Battleview Pkwy Manassas VA 20110,(703) 822-5205,Thursday,Every week,8:00 AM,2:00 PM,No,,9/25/2024,,,,38.805786,-77.51759
22259-PART-01,The Redeemed Christian Church of God - Victory Temple : The Redeemed Christian Church of God - Victory Temple,Active,2/21/2025,VA,VA Fairfax County,7218 Lockport Place Lorton VA 22079,(804) 625-9423,Saturday,2nd and 4th of the Month,10:00 AM,12:00 PM,No,Zip Code,8/22/2024,"Home Delivery,Walk up",Loose groceries,,38.7160949,-77.1925123
22459-PART-01,Love Donation Pantry : Love Donation Pantry,Active,2/24/2025,MD,MD Prince George's County,3450 Laurel Fort Meade Rd. Suite 101 Laurel MD 20708,(240) 486-4213,Wednesday,Every week,12:00 PM,Until Food Runs Out,No,,10/3/2024,Walk up,Loose groceries,Hours remains the same.,39.1002301,-76.8147863
22504-PART-01,The Hope Association : Hope Multiplied,Active,2/10/2025,DC,DC Ward 8,80 Mst SE Washington DC DC 20003,(571) 445-4673,Saturday,4th of the Month,11:00 AM,12:30 PM,No,,8/30/2024,,Loose groceries,Held at Fellowship Baptist Church,38.894771,-76.959524
18782-PART-01,Wells Robertson House : Wells Robertson House,Active,7/26/2024,MD,MD Montgomery County,1 Wells Ave Gaithersburg MD 20877,(301) 258-6390,Sunday,Every week,9:00 AM,5:00 PM,No,,9/23/2024,,,,39.1409984,-77.1923173
18782-PART-01,Wells Robertson House : Wells Robertson House,Active,7/26/2024,MD,MD Montgomery County,1 Wells Ave Gaithersburg MD 20877,(301) 258-6390,As Needed,Every week,9:00 AM,5:00 PM,No,,9/23/2024,,,,39.1409984,-77.1923173
18782-PART-01,Wells Robertson House : Wells Robertson House,Active,7/26/2024,MD,MD Montgomery County,1 Wells Ave Gaithersburg MD 20877,(301) 258-6390,As Needed,Every week,9:00 AM,5:00 PM,No,,9/23/2024,,,,39.1409984,-77.1923173
18782-PART-01,Wells Robertson House : Wells Robertson House,Active,7/26/2024,MD,MD Montgomery County,1 Wells Ave Gaithersburg MD 20877,(301) 258-6390,Wednesday,Every week,9:00 AM,5:00 PM,No,,9/23/2024,,,,39.1409984,-77.1923173
18782-PART-01,Wells Robertson House : Wells Robertson House,Active,7/26/2024,MD,MD Montgomery County,1 Wells Ave Gaithersburg MD 20877,(301) 258-6390,Thursday,Every week,9:00 AM,5:00 PM,No,,9/23/2024,,,,39.1409984,-77.1923173
18782-PART-01,Wells Robertson House : Wells Robertson House,Active,7/26/2024,MD,MD Montgomery County,1 Wells Ave Gaithersburg MD 20877,(301) 258-6390,Friday,Every week,9:00 AM,5:00 PM,No,,9/23/2024,,,,39.1409984,-77.1923173
18782-PART-01,Wells Robertson House : Wells Robertson House,Active,7/26/2024,MD,MD Montgomery County,1 Wells Ave Gaithersburg MD 20877,(301) 258-6390,Saturday,Every week,9:00 AM,5:00 PM,No,,9/23/2024,,,,39.1409984,-77.1923173
14085-PART-01,Ward 7 Food Center of Peace Lutheran Church : Ward 7 Food Center of Peace Lutheran Church,Active,2/1/2025,DC,DC Ward 7,7 (Peace Lutheran Church) 4929 Ames St NE Washington  DC 20019,(301) 367-6983,Monday,Every week,10:30 AM,2:30 PM,Yes,"Income,Zip Code",9/24/2024,,Pre-bagged or boxed groceries,,38.890861,-76.931777
14085-PART-01,Ward 7 Food Center of Peace Lutheran Church : Ward 7 Food Center of Peace Lutheran Church,Active,2/1/2025,DC,DC Ward 7,7 (Peace Lutheran Church) 4929 Ames St NE Washington  DC 20019,(301) 367-6983,Tuesday,Every week,10:30 AM,2:30 PM,Yes,Zip Code,11/4/2024,,Pre-bagged or boxed groceries,Grab n Go,38.890861,-76.931777
14085-PART-01,Ward 7 Food Center of Peace Lutheran Church : Ward 7 Food Center of Peace Lutheran Church,Active,2/1/2025,DC,DC Ward 7,7 (Peace Lutheran Church) 4929 Ames St NE Washington  DC 20019,(301) 367-6983,Wednesday,Every week,10:30 AM,2:30 PM,Yes,"Income,Zip Code",9/24/2024,,Pre-bagged or boxed groceries,,38.890861,-76.931777
14085-PART-01,Ward 7 Food Center of Peace Lutheran Church : Ward 7 Food Center of Peace Lutheran Church,Active,2/1/2025,DC,DC Ward 7,7 (Peace Lutheran Church) 4929 Ames St NE Washington  DC 20019,(301) 367-6983,Thursday,Every week,10:30 AM,2:30 PM,Yes,"Income,Zip Code",9/24/2024,,Pre-bagged or boxed groceries,,38.890861,-76.931777
17080-PART-02,New Hope Housing Kennedy : New Hope Housing Kennedy Shelter,Active,8/22/2023,VA,VA Fairfax County,9155 Richmond Hwy Fort Belvoir VA 22060,(703) 859-5750,Saturday,Every week,8:00 AM,4:00 PM,No,,5/15/2023,,,,38.7077161,-77.159729
17080-PART-02,New Hope Housing Kennedy : New Hope Housing Kennedy Shelter,Active,8/22/2023,VA,VA Fairfax County,9155 Richmond Hwy Fort Belvoir VA 22060,(703) 859-5750,Monday,Every week,8:00 AM,4:00 PM,No,,5/15/2023,,,,38.7077161,-77.159729
17080-PART-02,New Hope Housing Kennedy : New Hope Housing Kennedy Shelter,Active,8/22/2023,VA,VA Fairfax County,9155 Richmond Hwy Fort Belvoir VA 22060,(703) 859-5750,Tuesday,Every week,8:00 AM,4:00 PM,No,,5/15/2023,,,,38.7077161,-77.159729
17080-PART-02,New Hope Housing Kennedy : New Hope Housing Kennedy Shelter,Active,8/22/2023,VA,VA Fairfax County,9155 Richmond Hwy Fort Belvoir VA 22060,(703) 859-5750,Wednesday,Every week,8:00 AM,4:00 PM,No,,5/15/2023,,,,38.7077161,-77.159729
17080-PART-02,New Hope Housing Kennedy : New Hope Housing Kennedy Shelter,Active,8/22/2023,VA,VA Fairfax County,9155 Richmond Hwy Fort Belvoir VA 22060,(703) 859-5750,Thursday,Every week,8:00 AM,4:00 PM,No,,5/15/2023,,,,38.7077161,-77.159729
17080-PART-02,New Hope Housing Kennedy : New Hope Housing Kennedy Shelter,Active,8/22/2023,VA,VA Fairfax County,9155 Richmond Hwy Fort Belvoir VA 22060,(703) 859-5750,Friday,Every week,8:00 AM,4:00 PM,No,,5/15/2023,,,,38.7077161,-77.159729
17080-PART-02,New Hope Housing Kennedy : New Hope Housing Kennedy Shelter,Active,8/22/2023,VA,VA Fairfax County,9155 Richmond Hwy Fort Belvoir VA 22060,(703) 859-5750,Sunday,Every week,8:00 AM,4:00 PM,No,,5/15/2023,,,,38.7077161,-77.159729
14545-PART-01,Mt. Rainier Seventh Day Adventist Spanish Church : Mount Rainier Seventh Day Adventist Spanish Church,Active,12/2/2024,MD,MD Prince George's County,6012 Ager Road Hyattsville MD 20782,(240) 346-9272,Wednesday,2nd of the Month,7:00 PM,9:00 PM,Yes,ID,10/9/2024,"Drive thru,Home Delivery,Walk up",Loose groceries,,38.9624832,-76.9698595
14545-PART-01,Mt. Rainier Seventh Day Adventist Spanish Church : Mount Rainier Seventh Day Adventist Spanish Church,Active,12/2/2024,MD,MD Prince George's County,6012 Ager Road Hyattsville MD 20782,(240) 346-9272,Saturday,2nd of the Month,2:30 PM,5:30 PM,Yes,ID,10/9/2024,"Drive thru,Home Delivery,Walk up",Loose groceries,,38.9624832,-76.9698595
14222-PART-01,SevaTruck Foundation : SevaTruck Foundation,Active,2/19/2025,VA,VA Fairfax County,2815 Old Lee Hwy Fairfax Fairfax VA 22031,(202) 550-3018,Wednesday,Every week,3:00 PM,5:00 PM,Yes,,1/16/2025,Walk up,Prepared meals,"Braddock ES-7825 Heritage Dr, Annandale, VA 22003",38.8757888,-77.2392231
19066-PART-01,Community Multi-Service : Community Multi-Service,Active,2/10/2025,DC,DC Ward 4,6300 9th St NW  Washington DC  DC 20011,(301) 588-9280,Wednesday,Every week,9:00 AM,5:00 PM,No,,10/29/2024,,Prepared meals,,38.966347,-77.0262483
19839-PART-01,Central Baptist Church of Camp Springs : Central Baptist Church of Camp Springs,Active,2/21/2025,MD,MD Prince George's County,5600 Old Branch Avenue Camp Springs MD 20748,(301) 899-3800,Wednesday,Every week,10:00 AM,2:00 PM,Yes,ID,9/23/2024,,,,38.8130599,-76.9130871
19839-PART-01,Central Baptist Church of Camp Springs : Central Baptist Church of Camp Springs,Active,2/21/2025,MD,MD Prince George's County,5600 Old Branch Avenue Camp Springs MD 20748,(301) 899-3800,Tuesday,Every week,10:00 AM,12:00 PM,No,,9/24/2024,,,,38.8130599,-76.9130871
